run,epoch,sample,seconds,full_snr,lsd,band_lo,band_hi,band_snr,mag_ratio_db,mag_l1_db,phase_mae_deg,phase_coherence,complex_corr
V16.1,11,0,2.972154195011338,25.932571377875547,6.333550238067371,3500,5000,21.412485769246086,-0.3681228422117952,1.2999627585539322,1.1855847759506934,0.9993272411209883,0.9982502261001576
V16.1,11,0,2.972154195011338,25.932571377875547,6.333550238067371,5000,7000,13.892007513359196,-1.3487313228342985,3.827748217138129,3.193650751645183,0.9932109941376974,0.985680814725565
V16.1,11,0,2.972154195011338,25.932571377875547,6.333550238067371,7000,9000,15.568125362176088,-0.42996268629843537,2.305718199237404,2.7017933910991387,0.9927373818271604,0.9889944048570597
V16.1,11,0,2.972154195011338,25.932571377875547,6.333550238067371,9000,11025,0.6560776669753889,-2.8191838922015213,8.052751239801765,44.19269143974426,0.5863606092383263,0.4723451203742688
V16.1,13,0,2.972154195011338,23.210811117711707,6.084217692354696,0,250,20.887554089777236,2.160357042675285,4.558413966142009,0.4116085918556336,0.9998623803370409,0.9988409752768006
V16.1,13,0,2.972154195011338,23.210811117711707,6.084217692354696,250,500,27.70940340261933,0.6071270535891308,1.5722720287972827,0.34451157574594493,0.9999057416263932,0.9992177363776588
V16.1,13,0,2.972154195011338,23.210811117711707,6.084217692354696,500,1000,22.972806669250033,0.9605523261482595,2.640810609047252,0.9429354147122443,0.9992655380065936,0.9980964906067876
V16.1,13,0,2.972154195011338,23.210811117711707,6.084217692354696,1000,1500,22.047660361960478,0.85850570647681,3.0321113341175194,0.56126891843192,0.9998094270185404,0.9994648021992463
V16.1,13,0,2.972154195011338,23.210811117711707,6.084217692354696,1500,2500,19.336533845265087,0.4692002721341918,2.558079530582979,1.1149876975987734,0.9979704893275066,0.9953359216574703
V16.1,13,0,2.972154195011338,23.210811117711707,6.084217692354696,2500,3500,20.409338345932994,0.1070799829812045,1.7599606634833957,1.0840967092148694,0.9992591753415893,0.9981866739336233
V16.1,13,0,2.972154195011338,23.210811117711707,6.084217692354696,3500,5000,20.470062162899918,-0.3336305371818711,1.3898391069750715,1.1138101726140637,0.9994812454286098,0.9984764828068213
V16.1,13,0,2.972154195011338,23.210811117711707,6.084217692354696,5000,7000,16.579792683817118,-0.9804522010939063,3.4336641925261104,2.3396440481366882,0.9959296245830853,0.9897195758849648
V16.1,13,0,2.972154195011338,23.210811117711707,6.084217692354696,7000,9000,18.108157897751063,-0.7585452385895338,2.2106291374224982,2.2466791952994756,0.9965813531999227,0.9928904646525422
V16.1,13,0,2.972154195011338,23.210811117711707,6.084217692354696,9000,11025,0.6056838645719094,-1.2443462853555245,7.446592012546052,40.90164755152526,0.6056829811555983,0.5065447059841839
V16.2,1,0,2.972154195011338,8.086147746071887,12.114492140808665,0,250,9.62626046085169,4.980181524527878,8.492524559109995,1.797074859991847,0.9970891263846295,0.946608151548845
V16.2,1,0,2.972154195011338,8.086147746071887,12.114492140808665,250,500,21.636020025968108,1.867535396472177,3.013757359915354,1.2619048661856311,0.9988497960347246,0.9973868590173344
V16.2,1,0,2.972154195011338,8.086147746071887,12.114492140808665,500,1000,17.18163155091823,2.9102369236024463,4.4355955873169,1.9985918199878234,0.9977636917412205,0.9933218055555846
V16.2,1,0,2.972154195011338,8.086147746071887,12.114492140808665,1000,1500,3.591033473679012,2.77545149172801,8.153940791231092,17.106299093763106,0.9082215080767189,0.7739631322919877
V16.2,1,0,2.972154195011338,8.086147746071887,12.114492140808665,1500,2500,0.6676414764620446,-1.366969733619103,10.161204626859517,51.24563507325845,0.5166890170087914,0.39074022243487927
V16.2,1,0,2.972154195011338,8.086147746071887,12.114492140808665,2500,3500,-0.5638134772007659,-0.6458861981350069,9.122048818501858,83.95616487013048,0.09853840138457223,0.06779866036070115
V16.2,1,0,2.972154195011338,8.086147746071887,12.114492140808665,3500,5000,-0.9622260221126945,-0.2665701213214656,8.135565342600716,83.91659252237996,0.09333162205286719,0.0568709680340776
V16.2,1,0,2.972154195011338,8.086147746071887,12.114492140808665,5000,7000,-0.6394624488993127,-0.14344841987116064,9.618224285140698,77.9731735267569,0.16989564266200136,0.1103493556920331
V16.2,1,0,2.972154195011338,8.086147746071887,12.114492140808665,7000,9000,-1.0965443509971537,1.9076822817792622,8.850473322727858,72.1987570814381,0.3892586814042593,0.302431708991468
V16.2,1,0,2.972154195011338,8.086147746071887,12.114492140808665,9000,11025,-5.031596076291364,3.8630135362376365,10.08818320454103,90.57152536866548,0.17507819159732646,0.12413218129023704
V16.2,3,0,2.972154195011338,14.566751332924746,10.660488487261532,0,250,24.261028593412593,2.1536910991472253,5.526133221771774,0.8518707943111916,0.9996590574455602,0.998541589416162
V16.2,3,0,2.972154195011338,14.566751332924746,10.660488487261532,250,500,23.600737832325464,0.33014581647570934,2.0860131848144015,0.9740329321310659,0.999765004399535,0.9993394955171112
V16.2,3,0,2.972154195011338,14.566751332924746,10.660488487261532,500,1000,20.925120025901812,2.569183925782867,3.985776261044156,1.4428059995223919,0.9985966449070705,0.9961951020047897
V16.2,3,0,2.972154195011338,14.566751332924746,10.660488487261532,1000,1500,15.184282071849298,3.929301265524381,5.773379045948809,2.6675136068993277,0.9952039432882235,0.9883731017812235
V16.2,3,0,2.972154195011338,14.566751332924746,10.660488487261532,1500,2500,3.5135655565433477,3.3683892175689834,8.134539395762685,17.188324086567185,0.8761603744162901,0.7481924938209431
V16.2,3,0,2.972154195011338,14.566751332924746,10.660488487261532,2500,3500,-0.8357123074282125,1.6732913427083933,9.290227246515517,80.10949535162057,0.14072900942579344,0.07901348907011779
V16.2,3,0,2.972154195011338,14.566751332924746,10.660488487261532,3500,5000,-0.816463486452436,0.49973048964984756,7.656052277258055,76.45445110636732,0.18327050986645851,0.12141356876088781
V16.2,3,0,2.972154195011338,14.566751332924746,10.660488487261532,5000,7000,-0.7566543502170785,-0.9249882598645963,8.58198491243586,76.69686154031669,0.15781418392418192,0.1171581785747548
V16.2,3,0,2.972154195011338,14.566751332924746,10.660488487261532,7000,9000,3.243533642322727,0.19430073094360067,7.690945120517509,22.09237492757653,0.8190098983637957,0.74525067752198
V16.2,3,0,2.972154195011338,14.566751332924746,10.660488487261532,9000,11025,-1.8926571726874128,0.6871320875016272,8.849637816685531,93.22546156917542,0.04870691558350962,0.03176898442202233
V16.2,5,0,2.972154195011338,14.062235546183143,9.059842313279912,0,250,21.139639390802166,1.216453761461686,4.8948657225968555,2.2135030155153763,0.9992423829584031,0.998419768912032
V16.2,5,0,2.972154195011338,14.062235546183143,9.059842313279912,250,500,20.084691667952605,-0.3597338854857936,1.976541443488732,0.7626531820127951,0.9997143178863838,0.9993409374608416
V16.2,5,0,2.972154195011338,14.062235546183143,9.059842313279912,500,1000,19.839476986410997,0.13229347365193525,2.6968026203024573,1.2552541258063012,0.9993314966620143,0.9983930377370503
V16.2,5,0,2.972154195011338,14.062235546183143,9.059842313279912,1000,1500,16.921808992991053,0.6912599539202209,3.6656671191194268,3.091134579988765,0.995247097004904,0.9916144499094591
V16.2,5,0,2.972154195011338,14.062235546183143,9.059842313279912,1500,2500,15.680681607727259,0.2798500015893382,3.493254370816376,2.5314019709606126,0.9960547310731569,0.9902630447885843
V16.2,5,0,2.972154195011338,14.062235546183143,9.059842313279912,2500,3500,7.9754055998294024,-0.03753488211533148,4.641476267141036,9.246056607178291,0.9607774550313958,0.916996369813259
V16.2,5,0,2.972154195011338,14.062235546183143,9.059842313279912,3500,5000,0.24945415762078788,-0.35070472014983095,6.421910497013163,50.270914358733656,0.5321480445986536,0.4435842021426056
V16.2,5,0,2.972154195011338,14.062235546183143,9.059842313279912,5000,7000,1.078219641322545,-0.15286591665151963,7.960374851343928,39.01219386374484,0.6040761738879067,0.5368062726362951
V16.2,5,0,2.972154195011338,14.062235546183143,9.059842313279912,7000,9000,11.084579659938969,-0.016598546734938723,6.9735887649452994,4.669825253279251,0.9715361313310865,0.9608894126240476
V16.2,5,0,2.972154195011338,14.062235546183143,9.059842313279912,9000,11025,-2.380339259014447,-0.5202320747348393,8.345456528519307,88.86847685822183,0.12187391921505157,0.08895988022276925
V16.2,7,0,2.972154195011338,17.232581101666778,8.57753308630535,0,250,17.345679128302688,2.455052934219105,5.047575813118509,0.6462427840764091,0.9995336784169847,0.9988358697634385
V16.2,7,0,2.972154195011338,17.232581101666778,8.57753308630535,250,500,19.92849367044481,1.569861662502111,2.435116421767456,0.6529340377249585,0.999696594357877,0.9991696328658868
V16.2,7,0,2.972154195011338,17.232581101666778,8.57753308630535,500,1000,21.40487273630422,1.6854030579119603,3.2779771708399084,1.2934897698722407,0.9990976561920915,0.9972608574580857
V16.2,7,0,2.972154195011338,17.232581101666778,8.57753308630535,1000,1500,21.960334032735606,1.8639414716982718,4.121568630054301,1.078944724252434,0.9993562484759191,0.998415913414459
V16.2,7,0,2.972154195011338,17.232581101666778,8.57753308630535,1500,2500,16.423208058465537,1.7512334346259602,3.6807907016669983,2.7530051060566345,0.9952323791029299,0.9887714140543798
V16.2,7,0,2.972154195011338,17.232581101666778,8.57753308630535,2500,3500,11.017925469673411,1.6630310516971545,3.9298727997694067,5.364035373902274,0.9816674282130207,0.964596028053651
V16.2,7,0,2.972154195011338,17.232581101666778,8.57753308630535,3500,5000,3.9771944761857903,1.5743938042054535,5.335195273663644,16.941476712749314,0.876533497271379,0.8028646832748546
V16.2,7,0,2.972154195011338,17.232581101666778,8.57753308630535,5000,7000,7.336356366219667,-1.4695690886331234,7.116806466365874,10.064456998680564,0.950633726588222,0.911777350044839
V16.2,7,0,2.972154195011338,17.232581101666778,8.57753308630535,7000,9000,4.700188067485895,-1.7218711719202695,6.63233359978598,14.398006590412484,0.8873577795361358,0.8352219364898172
V16.2,7,0,2.972154195011338,17.232581101666778,8.57753308630535,9000,11025,-1.7779260725113297,-0.74607398480208,8.00842790773083,85.62163100486049,0.06746357458151866,0.04947624851478882
V16.2,9,0,2.972154195011338,21.525181143467123,7.652647793884247,0,250,22.46927651082897,2.52250839274137,5.3139430734857305,0.7540681646240872,0.9992791155164252,0.9971992967454693
V16.2,9,0,2.972154195011338,21.525181143467123,7.652647793884247,250,500,31.77545493820343,0.12617871097131853,1.151222962672713,0.4418705735043176,0.9998762792635276,0.9997489173032762
V16.2,9,0,2.972154195011338,21.525181143467123,7.652647793884247,500,1000,22.47457166686367,0.5078815062402604,2.108530610555025,1.1698666663862696,0.9985178769175411,0.9972418559469182
V16.2,9,0,2.972154195011338,21.525181143467123,7.652647793884247,1000,1500,24.435578090282707,0.502237470203373,2.0380528966225784,1.6100325238527062,0.9990490304737557,0.9982063924499112
V16.2,9,0,2.972154195011338,21.525181143467123,7.652647793884247,1500,2500,23.11042954455626,0.4191094257925544,2.0897258713164426,1.7084757423742132,0.9987621248417244,0.9976277185110446
V16.2,9,0,2.972154195011338,21.525181143467123,7.652647793884247,2500,3500,14.437261265258691,0.3127446381626114,1.9077288814467586,3.6922392756574114,0.9902346516650097,0.9818926653669194
V16.2,9,0,2.972154195011338,21.525181143467123,7.652647793884247,3500,5000,9.040884600826253,-0.17921439301496336,3.1447589306236847,8.153691628275123,0.9611122814840231,0.9367376206782273
V16.2,9,0,2.972154195011338,21.525181143467123,7.652647793884247,5000,7000,2.6965135050707083,-0.5830898060958265,6.879766910167887,28.444917935117264,0.7879087091216828,0.6983137909441424
V16.2,9,0,2.972154195011338,21.525181143467123,7.652647793884247,7000,9000,-1.4215368307103005,-0.312291438811839,6.551599845696822,75.17809692623378,0.19238338922578835,0.15152045556169708
V16.2,9,0,2.972154195011338,21.525181143467123,7.652647793884247,9000,11025,-1.826998043922696,-1.2418967558616798,7.239126243855987,94.56134580273307,0.07196747220970623,0.056009080708430574
V16.2,11,0,2.972154195011338,21.461496647807472,7.487018492186837,0,250,20.8830814363857,2.7789202256142023,5.696942622987483,0.9622461145484491,0.9992211825441019,0.9962394532608434
V16.2,11,0,2.972154195011338,21.461496647807472,7.487018492186837,250,500,27.010751485677396,0.9798701338085394,2.04684486536124,0.6955205072157816,0.9997550894168387,0.9994329279229008
V16.2,11,0,2.972154195011338,21.461496647807472,7.487018492186837,500,1000,22.703801327509655,1.6500466297413565,3.209984609598459,1.0700225016330396,0.9990750952712202,0.9979452461960452
V16.2,11,0,2.972154195011338,21.461496647807472,7.487018492186837,1000,1500,21.96861509187108,1.896828648861313,3.6236437119110945,1.251903213711695,0.9986893218929612,0.9969250553107172
V16.2,11,0,2.972154195011338,21.461496647807472,7.487018492186837,1500,2500,15.579550540610608,1.0692934445719877,3.172398487522015,2.276160790764023,0.9928964322252398,0.9862340839778629
V16.2,11,0,2.972154195011338,21.461496647807472,7.487018492186837,2500,3500,11.547385212268843,0.2607436228046307,2.5679801270886773,4.287086855687477,0.9801617595315689,0.9644070170356568
V16.2,11,0,2.972154195011338,21.461496647807472,7.487018492186837,3500,5000,14.003332820462774,-0.14891049300752776,2.643649148442035,4.099868097838222,0.9907348753905021,0.9811507540343498
V16.2,11,0,2.972154195011338,21.461496647807472,7.487018492186837,5000,7000,8.479031738592505,-0.9866703049364376,6.384136842419676,8.986957990822651,0.9581691699283227,0.9274416926030481
V16.2,11,0,2.972154195011338,21.461496647807472,7.487018492186837,7000,9000,6.279256992968152,-0.9853837296610546,5.950854579784674,11.556630634262563,0.9142984982664266,0.88041997369026
V16.2,11,0,2.972154195011338,21.461496647807472,7.487018492186837,9000,11025,-0.8960274529948798,-0.8209384454582436,7.01513896083241,67.02984359805068,0.30764754369032143,0.24918522744416047
V16.2,13,0,2.972154195011338,22.001818793577876,7.157121896638234,0,250,20.74799953915509,3.3188980687537195,5.783934742735985,1.1093682575014874,0.9990579297532397,0.9957837338120661
V16.2,13,0,2.972154195011338,22.001818793577876,7.157121896638234,250,500,31.727274513549514,0.2723618932909829,1.47847806631715,0.4436713005190292,0.9998608880260723,0.9996905583719744
V16.2,13,0,2.972154195011338,22.001818793577876,7.157121896638234,500,1000,27.52025470198909,0.3103880233595117,2.122546034672803,0.8685151691374633,0.9995900643394011,0.9991426589490017
V16.2,13,0,2.972154195011338,22.001818793577876,7.157121896638234,1000,1500,25.99406720057367,0.6492129726794,2.5663686710440237,1.3182795145058899,0.9993114592067865,0.9987452861506256
V16.2,13,0,2.972154195011338,22.001818793577876,7.157121896638234,1500,2500,24.152001193978055,0.08038130300236236,1.9156448560535098,1.1573571462171943,0.9991049413604322,0.9981314965505492
V16.2,13,0,2.972154195011338,22.001818793577876,7.157121896638234,2500,3500,16.35976580935841,0.32147882924912075,1.70048227058084,2.684934351930543,0.9939655265102952,0.9889065797134334
V16.2,13,0,2.972154195011338,22.001818793577876,7.157121896638234,3500,5000,16.8139704774468,0.24448931505286955,1.7761736627446914,3.2175878308028114,0.9942913692825918,0.989570679022001
V16.2,13,0,2.972154195011338,22.001818793577876,7.157121896638234,5000,7000,12.085645551602546,-0.13865272835269868,6.242022027463973,4.33714882156662,0.9806545462134677,0.969255756103426
V16.2,13,0,2.972154195011338,22.001818793577876,7.157121896638234,7000,9000,11.355177942652318,-0.11996806454316342,6.248402761454575,3.7474967843879043,0.9720975999555878,0.9632850097246387
V16.2,13,0,2.972154195011338,22.001818793577876,7.157121896638234,9000,11025,1.1605814720875494,-0.39895081136316357,6.70128295807719,35.95906944499199,0.6611356795024219,0.5848707073033442
V16.2,15,0,2.972154195011338,22.151631951979432,7.381475297007866,0,250,26.526607375951492,1.5028989232266843,4.6825082359703645,0.8793566976177318,0.9996343672215524,0.9990805211038036
V16.2,15,0,2.972154195011338,22.151631951979432,7.381475297007866,250,500,28.16793610317462,0.3607168194906125,2.0605149766092614,0.9029266634033121,0.9997940716207692,0.9994756432243486
V16.2,15,0,2.972154195011338,22.151631951979432,7.381475297007866,500,1000,22.82317433036322,1.6662344552830817,3.403631399711838,1.3883199772742583,0.9988748565273733,0.9975796404896257
V16.2,15,0,2.972154195011338,22.151631951979432,7.381475297007866,1000,1500,14.741695201028623,3.3620902542783986,5.109439724734591,2.799404176346897,0.9952693534458457,0.9853725548569766
V16.2,15,0,2.972154195011338,22.151631951979432,7.381475297007866,1500,2500,14.973379046966574,1.7323387011217926,3.4613338902280315,2.2656205743657245,0.994565384768918,0.9878797160111886
V16.2,15,0,2.972154195011338,22.151631951979432,7.381475297007866,2500,3500,14.455334049381268,0.40562273847542557,2.5579377308903064,2.913340657161426,0.9922858088416654,0.9822528436819044
V16.2,15,0,2.972154195011338,22.151631951979432,7.381475297007866,3500,5000,13.094202625003856,-0.6436498850166456,2.33770047728157,3.227709051331799,0.9936609057889262,0.9840567307249166
V16.2,15,0,2.972154195011338,22.151631951979432,7.381475297007866,5000,7000,9.186367950631194,0.27282187512460937,5.766002265685039,6.864493525423917,0.9770166260824119,0.9535055856468254
V16.2,15,0,2.972154195011338,22.151631951979432,7.381475297007866,7000,9000,6.00644490026995,-1.5159785295497956,6.313061897112108,10.141742436059397,0.9333777054144934,0.8888565352250397
V16.2,15,0,2.972154195011338,22.151631951979432,7.381475297007866,9000,11025,-0.6693202599624561,-1.1481982981143792,6.934011910299121,57.351817606381246,0.4281220670931129,0.34461956854012804
V16.3,1,0,2.972154195011338,12.438808423114118,12.146024985651527,0,250,24.100682569569145,1.9707548930879117,6.31495045103775,0.8340906054480687,0.9993048072672126,0.998079549136198
V16.3,1,0,2.972154195011338,12.438808423114118,12.146024985651527,250,500,26.1909784988675,0.5997421488299002,2.0638993634097713,0.6250246666370816,0.9997302683889482,0.9991723202180341
