checkpoint_best_snr,checkpoint_epoch,clean_phase_coh_3500_9000_mean,clean_snr,clean_snr_3500_9000_mean,delta_phase_coh_3500_9000_mean,delta_snr,delta_snr_3500_9000_mean,mode,noise_rel_rms,noisy_phase_coh_3500_9000_mean,noisy_snr,noisy_snr_3500_9000_mean,run,sample,variance_scale
20.732428689374803,13,0.9551436503728231,21.13036110708559,9.984555997516717,0.0009802977244059985,0.46897281655872547,0.12470295577775659,channel_iso,0.10006442575733714,0.9541633526484171,20.661388290526865,9.85985304173896,V16.3,LJ027-0059,0.01
20.732428689374803,13,0.9551436503728231,21.13036110708559,9.984555997516717,0.0005374948183696215,0.8804014352183813,0.23751702154722665,channel_iso,0.141010077018434,0.9546061555544535,20.24995967186721,9.74703897596949,V16.3,LJ027-0059,0.02
20.732428689374803,13,0.9551436503728231,21.13036110708559,9.984555997516717,0.003137071927388546,2.0083063938571435,0.5526854701614905,channel_iso,0.2236804429368061,0.9520065784454346,19.122054713228447,9.431870527355226,V16.3,LJ027-0059,0.05
20.732428689374803,13,0.9551436503728231,21.13036110708559,9.984555997516717,0.007289409637451172,3.3746386915760844,1.0634392034998434,channel_iso,0.31500055234516483,0.947854240735372,17.755722415509506,8.921116794016873,V16.3,LJ027-0059,0.1
20.732428689374803,13,0.9822423259417216,18.368762726042828,12.74270855799638,0.0,0.0,0.0,pca,0.0,0.9822423259417216,18.368762726042828,12.74270855799638,V16.3,LJ028-0227,0.0
20.732428689374803,13,0.9822423259417216,18.368762726042828,12.74270855799638,0.0004970630009968335,0.6078976350391656,0.15318235495159627,pca,0.06407218163012351,0.9817452629407247,17.760865091003662,12.589526203044784,V16.3,LJ028-0227,0.005
20.732428689374803,13,0.9822423259417216,18.368762726042828,12.74270855799638,0.0010225772857666016,1.2404716528460895,0.31780916086993294,pca,0.09088231147948227,0.981219748655955,17.12829107319674,12.424899397126447,V16.3,LJ028-0227,0.01
20.732428689374803,13,0.9822423259417216,18.368762726042828,12.74270855799638,0.0023064017295837402,2.1911284507242925,0.6186538171122198,pca,0.12778365365456257,0.9799359242121378,16.177634275318535,12.12405474088416,V16.3,LJ028-0227,0.02
20.732428689374803,13,0.9822423259417216,18.368762726042828,12.74270855799638,0.005891919136047363,4.204606205857409,1.4790553103152195,pca,0.20358414406435593,0.9763504068056742,14.164156520185418,11.26365324768116,V16.3,LJ028-0227,0.05
20.732428689374803,13,0.9822423259417216,18.368762726042828,12.74270855799638,0.012274722258249882,6.580295490849371,2.5877548842066265,pca,0.28865026009455813,0.9699676036834717,11.788467235193457,10.154953673789754,V16.3,LJ028-0227,0.1
20.732428689374803,13,0.9822423259417216,18.368762726042828,12.74270855799638,0.0,0.0,0.0,channel_iso,0.0,0.9822423259417216,18.368762726042828,12.74270855799638,V16.3,LJ028-0227,0.0
20.732428689374803,13,0.9822423259417216,18.368762726042828,12.74270855799638,0.00030112266540527344,0.18298163253951572,0.11418999635870364,channel_iso,0.07034420541597738,0.9819412032763163,18.185781093503312,12.628518561637676,V16.3,LJ028-0227,0.005
20.732428689374803,13,0.9822423259417216,18.368762726042828,12.74270855799638,0.000758508841196659,0.3564378340663943,0.23554712535367806,channel_iso,0.09958813485234616,0.9814838171005249,18.012324891976434,12.507161432642702,V16.3,LJ028-0227,0.01
20.732428689374803,13,0.9822423259417216,18.368762726042828,12.74270855799638,0.0014473597208658484,0.756327837435407,0.45166109264773446,channel_iso,0.14037717904861052,0.9807949662208557,17.61243488860742,12.291047465348646,V16.3,LJ028-0227,0.02
20.732428689374803,13,0.9822423259417216,18.368762726042828,12.74270855799638,0.003058036168416267,1.5216059129951347,0.915941142530512,channel_iso,0.22220384783267189,0.9791842897733053,16.847156813047693,11.826767415465868,V16.3,LJ028-0227,0.05
