checkpoint_best_snr,checkpoint_epoch,clean_hf_phase_coh,clean_hf_snr,clean_snr,delta_hf_phase_coh,delta_hf_snr,delta_snr,mode,noise_rel_rms,noisy_hf_phase_coh,noisy_hf_snr,noisy_snr,repeat,run,sample,variance_scale
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.002422153949737549,0.881798213730308,2.633896756051751,pca,0.13113085317629172,0.9839438199996948,12.808936796498639,17.4089052119029,10,V16.3,LJ027-0018,0.02
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.002370774745941162,0.8830740255158034,2.650191296171542,pca,0.13151003017160984,0.9839951992034912,12.807660984713143,17.39261067178311,11,V16.3,LJ027-0018,0.02
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.0023910999298095703,0.8867695851513258,2.640955674552501,pca,0.13009797426847997,0.9839748740196228,12.803965425077621,17.40184629340215,12,V16.3,LJ027-0018,0.02
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.0026509761810302734,0.9360661481249011,2.5426669180944046,pca,0.13120139040506607,0.9837149977684021,12.754668862104046,17.500135049860248,13,V16.3,LJ027-0018,0.02
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.0026515722274780273,0.9229063878147468,2.6268346070128636,pca,0.13251933567784674,0.9837144017219543,12.7678286224142,17.41596736094179,14,V16.3,LJ027-0018,0.02
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.0026121139526367188,0.939813030504892,2.6256802869239273,pca,0.131893832392334,0.9837538599967957,12.750921979724055,17.417121681030725,15,V16.3,LJ027-0018,0.02
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.006405949592590332,2.0697049698136514,5.012369652732222,pca,0.20838464114398966,0.979960024356842,11.621030040415295,15.03043231522243,0,V16.3,LJ027-0018,0.05
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.006880044937133789,2.075348194352072,4.9370850362812,pca,0.20871698646140557,0.9794859290122986,11.615386815876874,15.105716931673452,1,V16.3,LJ027-0018,0.05
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.006759524345397949,2.0640002179083012,5.006700047204479,pca,0.20847210364815089,0.9796064496040344,11.626734792320645,15.036101920750173,2,V16.3,LJ027-0018,0.05
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.00604623556137085,1.9053536532356485,5.031505163369996,pca,0.20866306954810118,0.9803197383880615,11.785381356993298,15.011296804584656,3,V16.3,LJ027-0018,0.05
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.006873726844787598,2.0969068227993866,4.866552977800781,pca,0.20791270550728716,0.9794922471046448,11.59382818742956,15.176248990153871,4,V16.3,LJ027-0018,0.05
